time_s,O2_nmol_per_ml,event
512.2012578616352,156.8189291708244,
512.3270440251572,156.80532236933757,
512.4528301886793,156.6690152453741,
512.5786163522013,156.84708013593578,
512.7044025157232,157.01145534251208,
512.8301886792453,156.55931020373174,
512.9559748427673,156.77742887748965,
513.0817610062893,156.75101662486958,
513.2075471698113,156.8789506320703,
513.3333333333334,156.73822495340008,
513.4591194968554,156.74260102451214,
513.5849056603773,156.49107090541816,
513.7106918238994,156.73659843605896,
513.8364779874214,156.49302897904914,
513.9622641509434,156.84475378826133,
514.0880503144654,156.68235061726574,
514.2138364779875,156.71044757963205,
514.3396226415094,156.47001300762284,
514.4654088050314,156.8860776183248,
514.5911949685535,156.85054432429325,
514.7169811320755,156.8851744528191,
514.8427672955975,157.2189676144342,
514.9685534591194,156.641318872197,
515.0943396226415,156.94762705017698,
515.2201257861635,156.60814701297213,
515.3459119496855,156.72995341179714,
515.4716981132076,156.715093567912,
515.5974842767296,156.6822347749394,
515.7232704402516,156.77297850174614,
515.8490566037735,156.5247579849783,
515.9748427672956,156.60330277334123,
516.1006289308176,156.7192247376043,
516.2264150943396,157.0146884235456,
516.3522012578617,156.35946340400517,
516.4779874213837,156.11084703882713,
516.6037735849056,156.43368644377153,
516.7295597484276,156.5695175473966,
516.8553459119497,156.58310733500508,
516.9811320754717,156.5547451306659,
517.1069182389937,156.81971583736882,
517.2327044025158,156.7603583773423,
517.3584905660377,156.4963565753254,
517.4842767295597,156.38361439326437,
517.6100628930817,156.40682657597065,
517.7358490566038,156.39658038041173,
517.8616352201258,156.4215841725211,
517.9874213836478,156.07714902289533,
518.1132075471698,156.34737909965799,
518.2389937106918,156.34874690251937,
518.3647798742138,156.40007443368316,
518.4905660377358,156.37604714925902,
518.6163522012579,156.5999515600219,
518.7421383647799,156.29129155787228,
518.8679245283018,156.30696059375288,
518.9937106918239,156.5444173300272,
519.1194968553459,156.34243155192814,
519.2452830188679,156.44770156758668,
519.37106918239,156.55324943273473,
519.496855345912,156.48373550412262,
519.622641509434,156.43311136472104,
519.7484276729559,156.31378798561977,
519.874213836478,156.52569952306706,
520.0,156.3914411046765,
520.125786163522,156.21366805365494,
520.2515723270441,156.29450656672574,
520.377358490566,156.02000414119655,
520.503144654088,156.0764751140399,
520.62893081761,155.83846472043072,
520.7547169811321,156.131536506273,
520.8805031446541,156.62773332913392,
521.0062893081761,156.14705238578279,
521.1320754716982,156.4753874221165,
521.2578616352201,156.26996737635116,
521.3836477987421,156.08802025620767,
521.5094339622642,156.59005496284527,
521.6352201257862,156.3933641682998,
521.7610062893082,155.8021901869416,
521.8867924528302,156.4928184999266,
522.0125786163522,155.95609769870714,
522.1383647798742,156.1726447080164,
522.2641509433962,156.3764791722496,
522.3899371069183,156.12681514886424,
522.5157232704403,156.47384207512405,
522.6415094339623,156.37674962357542,
522.7672955974842,155.78454240307582,
522.8930817610063,156.05298038886403,
523.0188679245283,156.23393498357865,
523.1446540880503,156.01199450228512,
523.2704402515724,156.09400266837395,
523.3962264150944,156.3403456448892,
523.5220125786163,156.2119223658387,
523.6477987421383,155.8948999025085,
523.7735849056604,156.16103387576894,
523.8993710691824,155.95664249679066,
524.0251572327044,155.7982394379033,
524.1509433962265,155.81185118735743,
524.2767295597484,156.15843165628615,
524.4025157232704,156.0719919676715,
524.5283018867924,156.07270596847468,
524.6540880503145,155.7771233765389,
524.7798742138365,156.01002087318915,
524.9056603773585,155.78903898093532,
525.0314465408806,155.80906004667543,
525.1572327044025,155.99170443807228,
525.2830188679245,155.67946613665123,
525.4088050314465,156.18495818829373,
525.5345911949686,156.63168970675028,
525.6603773584906,156.11700242844475,
525.7861635220125,155.7338984536735,
525.9119496855346,155.9191554821455,
526.0377358490566,155.59041999705997,
526.1635220125786,155.87720300991606,
526.2893081761006,156.09076321142697,
526.4150943396227,156.1036085413889,
526.5408805031446,155.69065428369834,
526.6666666666666,156.0157040078658,
526.7924528301887,156.22234722298268,
526.9182389937107,156.3643457352453,
527.0440251572327,155.742701740537,
527.1698113207547,155.69417808043488,
527.2955974842768,155.9161596729798,
527.4213836477987,155.16286078480448,
527.5471698113207,155.75445244990763,
527.6729559748428,155.8117948301179,
527.7987421383648,155.7570306978138,
527.9245283018868,155.4682255099118,
528.0503144654087,155.795133662276,
528.1761006289308,155.65469690645216,
528.3018867924528,156.03054744833997,
528.4276729559748,155.60388560163085,
528.5534591194969,155.75524564580897,
528.6792452830189,155.75992256923408,
528.8050314465409,155.9523800281108,
528.930817610063,155.16633864495577,
529.0566037735849,155.70998618336748,
529.1823899371069,155.9773738269056,
529.3081761006289,155.6893756025528,
529.433962264151,155.3903910425362,
529.559748427673,155.8461024495544,
529.6855345911949,155.84095225524592,
529.811320754717,155.6814858029738,
529.937106918239,155.4514868464197,
530.062893081761,155.54859460914173,
530.188679245283,155.64765189057454,
530.3144654088051,155.49953542615464,
530.440251572327,155.23070167529153,
530.566037735849,155.51075218493253,
530.6918238993711,155.67996552333292,
530.8176100628931,155.56096411241353,
530.9433962264151,155.66116354173738,
531.069182389937,155.6932988685483,
531.1949685534591,155.88885587118418,
531.3207547169811,156.20799564924158,
531.4465408805031,155.83231195069584,
531.5723270440252,155.2906127263126,
531.6981132075472,154.96978624840978,
531.8238993710692,155.6027345653536,
531.9496855345913,155.63652483862097,
532.0754716981132,155.3205370256334,
532.2012578616352,155.6713410086781,
532.3270440251572,155.40392569969595,
532.4528301886793,155.68865565214412,
532.5786163522013,155.49893629799132,
532.7044025157232,155.672009111201,
532.8301886792453,155.12917228727903,
532.9559748427673,155.44768198931612,
533.0817610062893,155.51247732875837,
533.2075471698113,155.18573527138707,
533.3333333333334,156.0048661395043,
533.4591194968554,155.3914158442093,
533.5849056603773,155.86642975177082,
533.7106918238994,155.34517891902428,
533.8364779874214,155.44609927521958,
533.9622641509434,155.7918951643029,
534.0880503144654,155.5642040199179,
534.2138364779875,155.52858851851897,
534.3396226415094,155.53938841527614,
534.4654088050314,155.12369070645744,
534.5911949685535,155.36016942939366,
534.7169811320755,155.21077400661835,
534.8427672955975,155.49156645545293,
534.9685534591194,155.29854113205903,
535.0943396226415,155.4158535065705,
535.2201257861635,155.39987276841578,
535.3459119496855,155.4024309352903,
535.4716981132076,155.39516437332423,
535.5974842767296,155.23308424949178,
535.7232704402516,155.12500569948693,
535.8490566037735,155.21474494332898,
535.9748427672956,155.64104622811956,
536.1006289308176,155.45902971686616,
536.2264150943396,155.50455572768922,
536.3522012578617,155.6951364889086,
536.4779874213837,155.0476143988305,
536.6037735849056,155.4622878597855,
536.7295597484276,155.05835885040568,
536.8553459119497,155.2358718492809,
536.9811320754717,155.43284258198156,
537.1069182389937,155.70769656036447,
537.2327044025158,155.10089663026153,
537.3584905660377,155.26506642478182,
537.4842767295597,155.57015231146897,
537.6100628930817,154.90096870293885,
537.7358490566038,155.3562765837568,
537.8616352201258,155.18100643978062,
537.9874213836478,155.02997985681253,
538.1132075471698,155.27938892774839,
538.2389937106918,155.38379030974167,
538.3647798742138,154.99936152599835,
538.4905660377358,155.31471153434154,
538.6163522012579,155.255384208588,
538.7421383647799,154.89391600698806,
538.8679245283018,155.58505017252958,
538.9937106918239,155.46150024555538,
539.1194968553459,154.96637051343387,
539.2452830188679,155.0270221020292,
539.37106918239,155.3587025034546,
539.496855345912,155.03447280547994,
539.622641509434,154.69073303832837,
539.7484276729559,155.40521084004263,
539.874213836478,155.1375132899938,
540.0,155.60440209984245,FCCP_2
540.125786163522,155.20933993628483,
540.2515723270441,155.1600488651858,
540.377358490566,155.82325342947357,
540.503144654088,155.05398902740905,
540.62893081761,154.8513294765657,
540.7547169811321,155.13891044003455,
540.8805031446541,155.35787719825487,
541.0062893081761,154.77498596450377,
541.1320754716982,154.83152724539366,
541.2578616352201,155.16336530997833,
541.3836477987421,154.24391219062207,
541.5094339622641,154.76240636770066,
541.6352201257862,155.2267745369546,
541.7610062893082,154.87354601194818,
541.8867924528302,154.60593767564586,
542.0125786163522,155.4862775884296,
542.1383647798742,154.64457959213965,
542.2641509433962,154.8586994449855,
542.3899371069182,154.88868539980226,
542.5157232704403,154.99498180865072,
542.6415094339623,154.87414683784357,
542.7672955974842,154.93860929131006,
542.8930817610063,154.96555162780228,
543.0188679245283,154.9218362925706,
543.1446540880503,154.95915127131178,
543.2704402515724,154.3334287952081,
543.3962264150944,155.03075379227525,
543.5220125786163,154.56170083865663,
543.6477987421383,154.36348102571353,
543.7735849056604,155.24280676765446,
543.8993710691824,154.56841835419473,
544.0251572327044,154.92709182920834,
544.1509433962265,154.6813115557516,
544.2767295597484,154.69716274473151,
544.4025157232704,154.98002035871963,
544.5283018867924,154.5893777916552,
544.6540880503145,154.9369299625003,
544.7798742138365,154.93126187252565,
544.9056603773585,155.11952808970258,
545.0314465408806,154.73669016209365,
545.1572327044025,155.07471638511447,
545.2830188679245,155.23557185188096,
545.4088050314465,155.19439609764956,
545.5345911949686,154.93657211907862,
545.6603773584906,154.89467174974715,
545.7861635220125,155.48707132221898,
545.9119496855346,155.32507891139213,
546.0377358490566,154.56770793889962,
546.1635220125786,154.98259185600128,
546.2893081761006,154.89450674091526,
546.4150943396227,154.7544111333965,
546.5408805031446,154.76699967702183,
546.6666666666666,154.84294521461507,
546.7924528301887,154.94766588957086,
546.9182389937107,154.76034606931313,
547.0440251572327,154.78292936631675,
547.1698113207547,155.03834335029586,
547.2955974842768,154.76206566719918,
547.4213836477987,154.81121856204356,
547.5471698113207,154.9148478019159,
547.6729559748428,155.06793321901608,
547.7987421383648,154.9587051857988,
547.9245283018868,154.7385760300727,
548.0503144654089,154.68855348445905,
548.1761006289308,154.32302605533363,
548.3018867924528,154.69426991446196,
548.4276729559748,154.35428916697293,
548.5534591194969,154.34989907506335,
548.6792452830189,154.76086349582766,
548.8050314465409,154.5654192966955,
548.930817610063,154.70094329541246,
549.0566037735849,154.4184774711387,
549.1823899371069,154.8678465817684,
549.3081761006289,154.5958159547433,
549.433962264151,154.84913232180708,
549.559748427673,154.71288769347882,
549.6855345911949,154.5781671621086,
549.811320754717,154.4095503819235,
549.937106918239,154.52938646214795,
550.062893081761,154.72083952224196,
550.188679245283,154.68057866281265,
550.3144654088051,154.19959539448354,
550.440251572327,154.74723939907844,
550.566037735849,154.42966922876855,
550.6918238993711,154.67928947261225,
550.8176100628931,154.29342880522702,
550.9433962264151,154.61959202072222,
551.069182389937,154.25330755635582,
551.1949685534591,154.47712206327301,
551.3207547169811,154.36260273203138,
551.4465408805031,154.35804437042256,
551.5723270440252,154.28011802975456,
551.6981132075472,154.375697395209,
551.8238993710692,153.97126082546933,
551.9496855345911,154.61789675023704,
552.0754716981132,154.63149580268595,
552.2012578616352,154.2727080165423,
552.3270440251572,154.03079015463422,
552.4528301886793,154.2063788199703,
552.5786163522013,154.59728704612104,
552.7044025157232,154.5090909832702,
552.8301886792453,154.2699497258803,
552.9559748427673,154.56168413728741,
553.0817610062893,154.0693225792684,
553.2075471698113,154.16886101163507,
553.3333333333334,154.43299923209202,
553.4591194968554,154.2826964139654,
553.5849056603773,154.15169564753003,
553.7106918238994,153.6632974655754,
553.8364779874214,154.45146080769766,
553.9622641509434,154.35691450319243,
554.0880503144654,153.8325807934607,
554.2138364779875,154.41072012283811,
554.3396226415094,154.24937508729087,
554.4654088050314,154.3150020469506,
554.5911949685535,154.4739189798346,
554.7169811320755,154.04497630249378,
554.8427672955975,154.4006663827885,
554.9685534591194,154.38556619267922,
555.0943396226415,154.39730891490998,
555.2201257861635,154.60824625004017,
555.3459119496855,154.35626834147794,
555.4716981132076,154.0435225283744,
555.5974842767296,154.62583538597116,
555.7232704402516,153.89173846945062,
555.8490566037735,154.04521303211558,
555.9748427672956,153.91210382774526,
556.1006289308176,154.11985838034016,
556.2264150943396,154.40843072569552,
556.3522012578617,154.45464971870828,
556.4779874213837,154.23840990799238,
556.6037735849056,153.96251011262729,
556.7295597484276,153.96878005340417,
556.8553459119497,153.94871349313465,
556.9811320754717,154.33005002217513,
557.1069182389937,153.8575323444248,
557.2327044025158,154.29262606885163,
557.3584905660377,154.06067330620166,
557.4842767295597,154.10416191626786,
557.6100628930817,154.43140606811517,
557.7358490566038,153.92697029254882,
557.8616352201258,154.45356326896112,
557.9874213836478,153.67809527887997,
558.1132075471698,153.81659484397636,
558.2389937106918,153.6205152403602,
558.3647798742138,153.8207449437362,
558.4905660377359,154.14548826260267,
558.6163522012579,154.17652732802972,
558.7421383647799,154.06111621135665,
558.8679245283018,154.04352269963996,
558.9937106918239,153.67574528874653,
559.1194968553459,153.62969639835578,
559.2452830188679,154.0297041820873,
559.37106918239,154.28301074813447,
559.496855345912,153.84735263727342,
559.622641509434,153.61357374673787,
559.7484276729559,153.53972085493314,
559.874213836478,153.7452053691664,
560.0,154.30258157677574,
560.125786163522,153.84808806022815,
560.2515723270441,153.63286442443916,
560.377358490566,153.73230988021842,
560.503144654088,153.7561186717042,
560.62893081761,153.9357355915701,
560.7547169811321,153.69665544756973,
560.8805031446541,153.631501990459,
561.0062893081761,153.7993099611184,
561.1320754716982,153.95580911149486,
561.2578616352201,154.01022979538382,
561.3836477987421,153.9609291804885,
561.5094339622641,153.70124926698836,
561.6352201257862,153.3841815678478,
561.7610062893082,153.60064910954804,
561.8867924528302,153.86362581647566,
562.0125786163522,153.45152396974723,
562.1383647798742,153.8404149198385,
562.2641509433962,153.62209344976654,
562.3899371069183,153.61637377165317,
562.5157232704403,154.03411883500257,
562.6415094339623,153.80125256343473,
562.7672955974842,154.0814607721398,
562.8930817610063,153.49641080491057,
563.0188679245283,154.00623667290205,
563.1446540880503,153.94314880039795,
563.2704402515724,152.95945532583931,
563.3962264150944,153.6784656658312,
563.5220125786163,154.07841676897257,
563.6477987421383,153.87970233500172,
563.7735849056604,153.56718502353584,
563.8993710691824,153.61164503797792,
564.0251572327044,153.3364077633047,
564.1509433962265,153.70607040409712,
564.2767295597484,153.1985315842438,
564.4025157232704,153.38532524152168,
564.5283018867924,153.91127034060267,
564.6540880503145,153.61866531248555,
564.7798742138365,153.5252773842025,
564.9056603773585,153.58198343862767,
565.0314465408806,154.2862620454804,
565.1572327044025,153.85191286301625,
565.2830188679245,153.39153284464587,
565.4088050314465,153.99445794888544,
565.5345911949686,153.54789909975378,
565.6603773584906,153.74735439053924,
565.7861635220125,153.40809486697543,
565.9119496855346,153.31261580605567,
566.0377358490566,153.73988529141718,
566.1635220125786,153.3395127617297,
566.2893081761006,153.32873224316486,
566.4150943396227,153.74084766979726,
566.5408805031446,153.2181991605519,
566.6666666666666,153.14623074050672,
566.7924528301887,153.62963466299922,
566.9182389937107,152.9957279807066,
567.0440251572327,153.2900942956809,
567.1698113207547,153.37894150481583,
567.2955974842768,153.12635360829978,
567.4213836477987,153.17566004840077,
567.5471698113207,153.61380323382895,
567.6729559748428,153.5127755912188,
567.7987421383648,153.19556178058127,
567.9245283018868,153.5566883621332,
568.0503144654087,153.7964639038452,
568.1761006289308,153.0883671640771,
568.3018867924528,153.4166128882392,
568.4276729559748,153.88778909937994,
568.5534591194969,153.53874355772692,
568.6792452830189,153.5816271894581,
568.8050314465409,153.32057006377593,
568.930817610063,153.16344461533467,
569.0566037735849,153.64110580105648,
569.1823899371069,153.51102143634574,
569.3081761006289,153.3270367269645,
569.433962264151,153.21591091503555,
569.559748427673,152.8876408621047,
569.6855345911949,153.3558760494573,
569.811320754717,153.1362986240047,
569.937106918239,153.26859057101845,
570.062893081761,153.46162530714514,
570.188679245283,153.49120946047577,
570.3144654088051,153.45828634927943,
570.440251572327,153.83462951303736,
570.566037735849,153.55447038524915,
570.6918238993711,153.068998531979,
570.8176100628931,153.04326991800343,
570.9433962264151,153.82221040300558,
571.069182389937,153.0666685052532,
571.1949685534591,153.2137935321612,
571.3207547169811,153.65336946270168,
571.4465408805031,153.63831098235454,
571.5723270440252,153.18815132940807,
571.6981132075472,153.25462243005154,
571.8238993710692,152.7776866571292,
571.9496855345911,152.95170413058543,
572.0754716981132,153.0798038462551,
572.2012578616352,153.16203090947693,
572.3270440251572,153.0749431559014,
572.4528301886793,153.1861740933762,
572.5786163522013,153.68860329952267,
572.7044025157232,153.24884045934016,
572.8301886792453,153.20225936412064,
572.9559748427673,153.1178664792214,
573.0817610062893,153.06676031206516,
573.2075471698113,153.4103006864341,
573.3333333333334,152.8465765017694,
573.4591194968554,153.0553243012483,
573.5849056603773,152.8051021978103,
573.7106918238994,153.0931562541288,
573.8364779874214,153.09346373227294,
573.9622641509434,153.28615510180936,
574.0880503144654,153.3477712030518,
574.2138364779875,153.2064492042393,
574.3396226415094,153.43857526575343,
574.4654088050314,153.4224635840406,
574.5911949685535,153.09650476212775,
574.7169811320755,153.1033291288369,
574.8427672955975,152.51824931332166,
574.9685534591194,153.07470786049558,
575.0943396226415,152.9857014939108,
575.2201257861635,152.55717790247596,
575.3459119496855,152.86378252055295,
575.4716981132076,153.203312343273,
575.5974842767296,152.64659009306735,
575.7232704402516,153.2718487888843,
575.8490566037735,153.0596381504642,
575.9748427672956,152.87616862128536,
576.1006289308176,152.89001114511814,
576.2264150943396,153.1254020660418,
576.3522012578617,152.55239904316832,
576.4779874213837,153.4127654210868,
576.6037735849056,152.6915473767955,
576.7295597484276,152.69590877175892,
576.8553459119497,153.18474895460957,
576.9811320754717,153.06939731213177,
577.1069182389937,153.19555947535787,
577.2327044025158,153.1180341429781,
577.3584905660377,152.9429651797781,
577.4842767295597,152.52209748398937,
577.6100628930817,152.71531086620203,
577.7358490566038,152.87545800793373,
577.8616352201258,152.81387984722977,
577.9874213836478,152.29730710774075,
578.1132075471698,153.06393147581673,
578.2389937106918,153.22794307453742,
578.3647798742138,153.15350858178414,
578.4905660377358,152.52534719855848,
578.6163522012579,152.88113112317893,
578.7421383647799,152.23284223016464,
578.8679245283018,153.1792986098732,
578.9937106918239,152.26415216999928,
579.1194968553459,152.84407591132236,
579.2452830188679,153.0244209657329,
579.37106918239,153.04893379937639,
579.496855345912,152.80442331838853,
579.622641509434,152.3543455005002,
579.7484276729559,152.67779138758237,
579.874213836478,152.62833304036374,
580.0,152.7798297717383,
580.125786163522,152.92700380104708,
580.2515723270441,152.83790484868678,
580.377358490566,153.19512609059367,
580.503144654088,152.82231198802342,
580.62893081761,152.55217222023296,
580.7547169811321,153.04919880841607,
580.8805031446541,152.55539922720644,
581.0062893081761,152.69682444424774,
581.1320754716982,152.6638803711666,
581.2578616352201,152.03770537306474,
581.3836477987421,152.67254552406493,
581.5094339622642,152.6680278471506,
581.6352201257862,152.53556891809893,
581.7610062893082,152.54500076112564,
581.8867924528302,152.25154895480512,
582.0125786163522,152.58559297864022,
582.1383647798742,152.93303584627634,
582.2641509433962,152.50531440591828,
582.3899371069183,152.4114276832948,
582.5157232704403,152.3823542207088,
582.6415094339623,153.0308857447033,
582.7672955974842,152.18013021868236,
582.8930817610063,152.72250585598098,
583.0188679245283,152.5314486886786,
583.1446540880503,152.97614716650133,
583.2704402515724,152.81606673910326,
583.3962264150944,152.45849820063688,
583.5220125786163,152.0875378709785,
583.6477987421383,152.82264231443568,
583.7735849056604,152.82207059377393,
583.8993710691824,152.17366150147836,
584.0251572327044,152.62852269765443,
584.1509433962265,152.23435000938343,
584.2767295597484,152.2328213932523,
584.4025157232704,152.0168679382296,
584.5283018867924,152.6447499232086,
584.6540880503145,152.47163304610373,
584.7798742138365,152.51980319550114,
584.9056603773585,152.7516243202509,
585.0314465408806,152.54798906846273,
585.1572327044025,152.51930092176855,
585.2830188679245,152.55280602557133,
585.4088050314465,152.09167191799847,
585.5345911949686,152.34152591864103,
585.6603773584906,152.04090413687854,
585.7861635220125,152.10981857113325,
585.9119496855346,152.30417004665694,
586.0377358490566,152.58492339981925,
586.1635220125786,152.82633232199547,
586.2893081761006,152.03280785104275,
586.4150943396227,152.33976606910065,
586.5408805031446,152.27103317920464,
586.6666666666666,152.41289701710704,
586.7924528301887,152.41901790532373,
586.9182389937107,152.35634804906562,
587.0440251572327,152.01627594562493,
587.1698113207547,152.34906626022016,
587.2955974842768,152.46580640599655,
587.4213836477987,152.10670434286064,
587.5471698113207,152.72192060511503,
587.6729559748428,152.16097840197583,
587.7987421383648,152.05356897125907,
587.9245283018868,152.27845610355484,
588.0503144654087,152.13229129616312,
588.1761006289308,151.84722278691677,
588.3018867924528,152.17480411705756,
588.4276729559748,152.5725962471581,
588.5534591194969,152.66663103953857,
588.6792452830189,152.0165649183011,
588.8050314465409,152.37697125757938,
588.930817610063,152.17611229362734,
589.0566037735849,152.2062789105723,
589.1823899371069,152.44447737970782,
589.3081761006289,152.33297978172178,
589.433962264151,152.15086932683505,
589.559748427673,151.87243047471844,
589.6855345911949,151.8159486589935,
589.811320754717,152.07326666501828,
589.937106918239,152.16250184774202,
590.062893081761,152.1997188121852,
590.188679245283,152.2617455007095,
590.3144654088051,152.30347676781028,
590.440251572327,151.45013863466724,
590.566037735849,152.26909521535845,
590.6918238993711,151.77370051120107,
590.8176100628931,152.3064069222806,
590.9433962264151,152.10437818382206,
591.069182389937,152.1701843795284,
591.1949685534591,151.86964031127576,
591.3207547169811,152.0678619019135,
591.4465408805031,151.52272324996954,
591.5723270440252,152.2556653722384,
591.6981132075472,151.8914713566472,
591.8238993710692,151.319238290845,
591.9496855345913,152.2242065762125,
592.0754716981132,152.37035644270597,
592.2012578616352,151.724457955187,
592.3270440251572,152.23899512898134,
592.4528301886793,151.74070611800022,
592.5786163522013,151.35384214654027,
592.7044025157232,151.8233265086988,
592.8301886792453,151.98666106351203,
592.9559748427673,151.9308420561034,
593.0817610062893,151.91568108437775,
593.2075471698113,151.95621463468981,
593.3333333333334,151.9285751594001,
593.4591194968554,151.81275399087508,
593.5849056603773,151.70874554669635,
593.7106918238994,151.78496800134315,
593.8364779874214,151.75582739493547,
593.9622641509434,151.7603422038614,
594.0880503144654,151.55266182514396,
594.2138364779875,151.68507891008116,
594.3396226415094,151.8336113766519,
594.4654088050314,151.88273688030986,
594.5911949685535,151.78170223906625,
594.7169811320755,151.74412182063222,
594.8427672955975,151.91597659082925,
594.9685534591194,151.97830861083511,
595.0943396226415,151.93703873860161,
595.2201257861635,151.32186882081444,
595.3459119496855,151.63782214260323,
595.4716981132076,151.92041438542077,
595.5974842767296,151.8651773928264,
595.7232704402516,151.89860803547847,
595.8490566037735,151.79957058540228,
595.9748427672956,151.49992583106473,
596.1006289308176,152.01127848797293,
596.2264150943396,151.35806745957956,
596.3522012578617,151.93673144948397,
596.4779874213837,151.67852554181303,
596.6037735849056,151.30678309179666,
596.7295597484276,151.5682342709751,
596.8553459119497,151.96053923098788,
596.9811320754717,151.50482820014616,
597.1069182389937,151.34160534164536,
597.2327044025158,151.5643856931544,
597.3584905660377,151.42439184770387,
597.4842767295597,151.30858791577725,
597.6100628930817,151.72294967188628,
597.7358490566038,151.80543563397416,
597.8616352201258,151.46028702602206,
597.9874213836478,151.72145293447622,
598.1132075471698,151.48611777308025,
598.2389937106918,151.5502733177661,
598.3647798742138,151.5983797760486,
598.4905660377358,151.9331773818936,
598.6163522012579,151.67907353608376,
598.7421383647799,151.29473286590095,
598.8679245283018,151.66579577521856,
598.9937106918239,151.47386872196702,
599.1194968553459,151.40490301054447,
599.2452830188679,151.3038800966365,
599.37106918239,151.49958269362256,
599.496855345912,151.48344197368513,
599.622641509434,151.39025681461587,
599.7484276729559,151.13534289297257,
599.874213836478,151.04866397897516,
600.0,151.49978049321635,FCCP_3
600.125786163522,151.5046628636409,
600.2515723270441,151.99822114010266,
600.377358490566,151.4001005014054,
600.503144654088,151.69244954827684,
600.62893081761,151.72822172321662,
600.7547169811321,151.4064813579297,
600.8805031446541,151.43327554524882,
601.0062893081761,151.29894160246297,
601.1320754716982,151.84251957336073,
601.2578616352201,151.01394895322235,
601.3836477987421,151.37347267573764,
601.5094339622641,151.72174216977314,
601.6352201257862,151.34111860525323,
601.7610062893082,151.21763143747066,
601.8867924528302,151.41091365446962,
602.0125786163522,151.47676717992059,
602.1383647798742,151.47920812417792,
602.2641509433962,151.4000853573605,
602.3899371069182,151.5095244752855,
602.5157232704403,151.5507541199592,
602.6415094339623,151.02993528232724,
602.7672955974842,151.20426020243667,
602.8930817610063,151.50873313250054,
603.0188679245283,151.40579244311402,
603.1446540880503,151.33461460180618,
603.2704402515724,151.43641143317564,
603.3962264150944,151.4986572751489,
603.5220125786163,151.0384342039351,
603.6477987421383,150.93853698879457,
603.7735849056604,150.9491798456886,
603.8993710691824,151.6945958580737,
604.0251572327044,150.95864629330814,
604.1509433962265,151.15593476271488,
604.2767295597484,151.16053907397995,
604.4025157232704,151.45700079227038,
604.5283018867924,150.75698257541413,
604.6540880503145,151.174072893793,
604.7798742138365,151.47981412712284,
604.9056603773585,151.44726907259144,
605.0314465408806,151.26319922030638,
605.1572327044025,151.0879635377926,
605.2830188679245,151.5849462577901,
605.4088050314465,150.7198656873152,
605.5345911949686,151.37542588464797,
605.6603773584906,151.24955112175948,
605.7861635220125,151.26259290407245,
605.9119496855346,151.1736130237893,
606.0377358490566,151.15078293469216,
606.1635220125786,151.3245119718429,
606.2893081761006,150.79588084979812,
606.4150943396227,150.7648311338108,
606.5408805031446,151.10940950159835,
606.6666666666666,151.07416096273866,
606.7924528301887,151.09436537711028,
606.9182389937107,151.44338565392178,
607.0440251572327,150.89327714114975,
607.1698113207547,151.21826124145446,
607.2955974842768,151.1188705490305,
607.4213836477987,151.6067262960647,
607.5471698113207,150.65686610560803,
607.6729559748428,150.86323806268345,
607.7987421383648,150.87786940848346,
607.9245283018868,151.31454471308783,
608.0503144654089,150.77174141461876,
608.1761006289308,151.38353387541258,
608.3018867924528,151.3609022718998,
608.4276729559748,151.17010542436105,
608.5534591194969,151.05537333971665,
608.6792452830189,150.54931185051103,
608.8050314465409,150.97622084267505,
608.930817610063,150.56534261966812,
609.0566037735849,150.82468100559615,
609.1823899371069,150.95843985528046,
609.3081761006289,150.82277389654456,
609.433962264151,151.1300202166048,
609.559748427673,150.8523518445329,
609.6855345911949,150.48982739706952,
609.811320754717,150.60428571400348,
609.937106918239,150.54314999056658,
610.062893081761,150.7748465611704,
610.188679245283,151.15817743732725,
610.3144654088051,150.96504480252642,
610.440251572327,150.91581272577204,
610.566037735849,150.50191707695882,
610.6918238993711,151.40788045585975,
610.8176100628931,150.80085076943843,
610.9433962264151,151.40447179483778,
611.069182389937,150.57571533323187,
611.1949685534591,150.64293614214768,
611.3207547169811,151.42714020238176,
611.4465408805031,150.5008034026063,
611.5723270440252,150.86655542012787,
611.6981132075472,150.66965471207783,
611.8238993710692,150.54318001147104,
611.9496855345911,151.27913006119877,
612.0754716981132,150.48015446494614,
612.2012578616352,150.9478730436066,
612.3270440251572,150.99191950809077,
612.4528301886793,150.45521806031746,
612.5786163522013,150.22618916689328,
612.7044025157232,150.24766258066552,
612.8301886792453,150.48525375335808,
612.9559748427673,150.73314285278067,
613.0817610062893,150.7536642834551,
613.2075471698113,150.61486917247814,
613.3333333333334,150.62813123500163,
613.4591194968554,150.89029678585794,
613.5849056603773,150.83115025591636,
613.7106918238994,150.72612763260761,
613.8364779874214,150.4695243617561,
613.9622641509434,150.810486400935,
614.0880503144654,150.65372269042157,
614.2138364779875,150.4137885490861,
614.3396226415094,150.4488504314042,
614.4654088050314,150.89256340500552,
614.5911949685535,151.03907402072676,
614.7169811320755,150.43762391161204,
614.8427672955975,150.04286562072934,
614.9685534591194,150.70157565310748,
615.0943396226415,150.3212210817977,
615.2201257861635,150.7224883929884,
615.3459119496855,150.43770159774232,
615.4716981132076,151.0814176014618,
615.5974842767296,150.54440617213228,
615.7232704402516,150.734384785319,
615.8490566037735,150.1972357414157,
615.9748427672956,149.78850337877765,
616.1006289308176,150.51948608208716,
616.2264150943396,150.5434711390658,
616.3522012578617,150.65038233944887,
