time_s,oxygen_nmol_ml,chamber,source_column,dataset,event
504.5283018867925,157.293468360691,A,O2 conc.A [nmol/mL],dataset_III,
504.6540880503144,157.2342608196028,A,O2 conc.A [nmol/mL],dataset_III,
504.7798742138365,157.0869908537371,A,O2 conc.A [nmol/mL],dataset_III,
504.9056603773585,157.4010544476344,A,O2 conc.A [nmol/mL],dataset_III,
505.0314465408805,157.445166506518,A,O2 conc.A [nmol/mL],dataset_III,
505.1572327044025,157.3414849884768,A,O2 conc.A [nmol/mL],dataset_III,
505.2830188679245,156.6550750352226,A,O2 conc.A [nmol/mL],dataset_III,
505.4088050314465,157.4895465887389,A,O2 conc.A [nmol/mL],dataset_III,
505.5345911949685,157.1423154811204,A,O2 conc.A [nmol/mL],dataset_III,
505.6603773584906,156.9181219397903,A,O2 conc.A [nmol/mL],dataset_III,
505.7861635220126,157.3653507529649,A,O2 conc.A [nmol/mL],dataset_III,
505.9119496855346,157.347570584209,A,O2 conc.A [nmol/mL],dataset_III,
506.0377358490566,156.9384175146121,A,O2 conc.A [nmol/mL],dataset_III,
506.1635220125786,157.8096225663131,A,O2 conc.A [nmol/mL],dataset_III,
506.2893081761006,156.88143471122,A,O2 conc.A [nmol/mL],dataset_III,
506.4150943396227,156.7429183701233,A,O2 conc.A [nmol/mL],dataset_III,
506.5408805031446,156.8799538831359,A,O2 conc.A [nmol/mL],dataset_III,
506.6666666666667,157.5160243898772,A,O2 conc.A [nmol/mL],dataset_III,
506.7924528301887,157.1091879332233,A,O2 conc.A [nmol/mL],dataset_III,
506.9182389937107,157.052465625695,A,O2 conc.A [nmol/mL],dataset_III,
507.0440251572327,157.1222680474725,A,O2 conc.A [nmol/mL],dataset_III,
507.1698113207547,156.9809816778795,A,O2 conc.A [nmol/mL],dataset_III,
507.2955974842768,156.9498969757709,A,O2 conc.A [nmol/mL],dataset_III,
507.4213836477987,156.9544866271608,A,O2 conc.A [nmol/mL],dataset_III,
507.5471698113208,157.2841070503648,A,O2 conc.A [nmol/mL],dataset_III,
507.6729559748428,157.3545598072757,A,O2 conc.A [nmol/mL],dataset_III,
507.7987421383648,156.8280003592808,A,O2 conc.A [nmol/mL],dataset_III,
507.9245283018868,157.1439081542601,A,O2 conc.A [nmol/mL],dataset_III,
508.0503144654088,157.2734806322639,A,O2 conc.A [nmol/mL],dataset_III,
508.1761006289308,156.7983184935833,A,O2 conc.A [nmol/mL],dataset_III,
508.3018867924528,156.9354424902185,A,O2 conc.A [nmol/mL],dataset_III,
508.4276729559749,156.7938957532354,A,O2 conc.A [nmol/mL],dataset_III,
508.5534591194968,156.7229823120381,A,O2 conc.A [nmol/mL],dataset_III,
508.6792452830189,157.0635328174094,A,O2 conc.A [nmol/mL],dataset_III,
508.8050314465409,156.8463616582791,A,O2 conc.A [nmol/mL],dataset_III,
508.9308176100629,157.1805046728075,A,O2 conc.A [nmol/mL],dataset_III,
509.0566037735849,157.0076945678057,A,O2 conc.A [nmol/mL],dataset_III,
509.1823899371069,157.1105345337354,A,O2 conc.A [nmol/mL],dataset_III,
509.3081761006289,156.9266346117876,A,O2 conc.A [nmol/mL],dataset_III,
509.4339622641509,156.8332836378239,A,O2 conc.A [nmol/mL],dataset_III,
509.559748427673,156.9616923417187,A,O2 conc.A [nmol/mL],dataset_III,
509.685534591195,156.975439234321,A,O2 conc.A [nmol/mL],dataset_III,
509.811320754717,156.7925520351145,A,O2 conc.A [nmol/mL],dataset_III,
509.937106918239,157.067992413486,A,O2 conc.A [nmol/mL],dataset_III,
510.062893081761,157.1403199037965,A,O2 conc.A [nmol/mL],dataset_III,
510.188679245283,156.985519505369,A,O2 conc.A [nmol/mL],dataset_III,
510.314465408805,157.3666991895394,A,O2 conc.A [nmol/mL],dataset_III,
510.440251572327,156.77256935252,A,O2 conc.A [nmol/mL],dataset_III,
510.5660377358491,157.0531308461328,A,O2 conc.A [nmol/mL],dataset_III,
510.6918238993711,156.8131256772144,A,O2 conc.A [nmol/mL],dataset_III,
510.8176100628931,156.9662943881202,A,O2 conc.A [nmol/mL],dataset_III,
510.9433962264151,156.6924773112206,A,O2 conc.A [nmol/mL],dataset_III,
511.0691823899371,157.1710731233946,A,O2 conc.A [nmol/mL],dataset_III,
511.1949685534591,156.928625137408,A,O2 conc.A [nmol/mL],dataset_III,
511.3207547169811,157.175008666704,A,O2 conc.A [nmol/mL],dataset_III,
511.4465408805032,156.5527512795768,A,O2 conc.A [nmol/mL],dataset_III,
511.5723270440251,156.7382240032157,A,O2 conc.A [nmol/mL],dataset_III,
511.6981132075472,156.6307889866807,A,O2 conc.A [nmol/mL],dataset_III,
511.8238993710692,156.7132726011679,A,O2 conc.A [nmol/mL],dataset_III,
511.9496855345912,156.6654332734436,A,O2 conc.A [nmol/mL],dataset_III,
512.0754716981132,156.8007780939248,A,O2 conc.A [nmol/mL],dataset_III,
512.2012578616352,156.8189291708244,A,O2 conc.A [nmol/mL],dataset_III,
512.3270440251572,156.8053223693376,A,O2 conc.A [nmol/mL],dataset_III,
512.4528301886793,156.6690152453741,A,O2 conc.A [nmol/mL],dataset_III,
512.5786163522013,156.8470801359358,A,O2 conc.A [nmol/mL],dataset_III,
512.7044025157232,157.0114553425121,A,O2 conc.A [nmol/mL],dataset_III,
512.8301886792453,156.5593102037317,A,O2 conc.A [nmol/mL],dataset_III,
512.9559748427673,156.7774288774897,A,O2 conc.A [nmol/mL],dataset_III,
513.0817610062893,156.7510166248696,A,O2 conc.A [nmol/mL],dataset_III,
513.2075471698113,156.8789506320703,A,O2 conc.A [nmol/mL],dataset_III,
513.3333333333334,156.7382249534001,A,O2 conc.A [nmol/mL],dataset_III,
513.4591194968554,156.7426010245121,A,O2 conc.A [nmol/mL],dataset_III,
513.5849056603773,156.4910709054182,A,O2 conc.A [nmol/mL],dataset_III,
513.7106918238994,156.736598436059,A,O2 conc.A [nmol/mL],dataset_III,
513.8364779874214,156.4930289790491,A,O2 conc.A [nmol/mL],dataset_III,
513.9622641509434,156.8447537882613,A,O2 conc.A [nmol/mL],dataset_III,
514.0880503144654,156.6823506172657,A,O2 conc.A [nmol/mL],dataset_III,
514.2138364779875,156.710447579632,A,O2 conc.A [nmol/mL],dataset_III,
514.3396226415094,156.4700130076228,A,O2 conc.A [nmol/mL],dataset_III,
514.4654088050314,156.8860776183248,A,O2 conc.A [nmol/mL],dataset_III,
514.5911949685535,156.8505443242933,A,O2 conc.A [nmol/mL],dataset_III,
514.7169811320755,156.8851744528191,A,O2 conc.A [nmol/mL],dataset_III,
514.8427672955975,157.2189676144342,A,O2 conc.A [nmol/mL],dataset_III,
514.9685534591194,156.641318872197,A,O2 conc.A [nmol/mL],dataset_III,
515.0943396226415,156.947627050177,A,O2 conc.A [nmol/mL],dataset_III,
515.2201257861635,156.6081470129721,A,O2 conc.A [nmol/mL],dataset_III,
515.3459119496855,156.7299534117971,A,O2 conc.A [nmol/mL],dataset_III,
515.4716981132076,156.715093567912,A,O2 conc.A [nmol/mL],dataset_III,
515.5974842767296,156.6822347749394,A,O2 conc.A [nmol/mL],dataset_III,
515.7232704402516,156.7729785017461,A,O2 conc.A [nmol/mL],dataset_III,
515.8490566037735,156.5247579849783,A,O2 conc.A [nmol/mL],dataset_III,
515.9748427672956,156.6033027733412,A,O2 conc.A [nmol/mL],dataset_III,
516.1006289308176,156.7192247376043,A,O2 conc.A [nmol/mL],dataset_III,
516.2264150943396,157.0146884235456,A,O2 conc.A [nmol/mL],dataset_III,
516.3522012578617,156.3594634040052,A,O2 conc.A [nmol/mL],dataset_III,
516.4779874213837,156.1108470388271,A,O2 conc.A [nmol/mL],dataset_III,
516.6037735849056,156.4336864437715,A,O2 conc.A [nmol/mL],dataset_III,
516.7295597484276,156.5695175473966,A,O2 conc.A [nmol/mL],dataset_III,
516.8553459119497,156.5831073350051,A,O2 conc.A [nmol/mL],dataset_III,
516.9811320754717,156.5547451306659,A,O2 conc.A [nmol/mL],dataset_III,
517.1069182389937,156.8197158373688,A,O2 conc.A [nmol/mL],dataset_III,
517.2327044025158,156.7603583773423,A,O2 conc.A [nmol/mL],dataset_III,
517.3584905660377,156.4963565753254,A,O2 conc.A [nmol/mL],dataset_III,
517.4842767295597,156.3836143932644,A,O2 conc.A [nmol/mL],dataset_III,
517.6100628930817,156.4068265759707,A,O2 conc.A [nmol/mL],dataset_III,
517.7358490566038,156.3965803804117,A,O2 conc.A [nmol/mL],dataset_III,
517.8616352201258,156.4215841725211,A,O2 conc.A [nmol/mL],dataset_III,
517.9874213836478,156.0771490228953,A,O2 conc.A [nmol/mL],dataset_III,
518.1132075471698,156.347379099658,A,O2 conc.A [nmol/mL],dataset_III,
518.2389937106918,156.3487469025194,A,O2 conc.A [nmol/mL],dataset_III,
518.3647798742138,156.4000744336832,A,O2 conc.A [nmol/mL],dataset_III,
518.4905660377358,156.376047149259,A,O2 conc.A [nmol/mL],dataset_III,
518.6163522012579,156.5999515600219,A,O2 conc.A [nmol/mL],dataset_III,
518.7421383647799,156.2912915578723,A,O2 conc.A [nmol/mL],dataset_III,
518.8679245283018,156.3069605937529,A,O2 conc.A [nmol/mL],dataset_III,
518.9937106918239,156.5444173300272,A,O2 conc.A [nmol/mL],dataset_III,
519.1194968553459,156.3424315519281,A,O2 conc.A [nmol/mL],dataset_III,
519.2452830188679,156.4477015675867,A,O2 conc.A [nmol/mL],dataset_III,
519.37106918239,156.5532494327347,A,O2 conc.A [nmol/mL],dataset_III,
519.496855345912,156.4837355041226,A,O2 conc.A [nmol/mL],dataset_III,
519.622641509434,156.433111364721,A,O2 conc.A [nmol/mL],dataset_III,
519.7484276729559,156.3137879856198,A,O2 conc.A [nmol/mL],dataset_III,
519.874213836478,156.5256995230671,A,O2 conc.A [nmol/mL],dataset_III,
520.0,156.3914411046765,A,O2 conc.A [nmol/mL],dataset_III,
520.125786163522,156.2136680536549,A,O2 conc.A [nmol/mL],dataset_III,
520.2515723270441,156.2945065667257,A,O2 conc.A [nmol/mL],dataset_III,
520.377358490566,156.0200041411966,A,O2 conc.A [nmol/mL],dataset_III,
520.503144654088,156.0764751140399,A,O2 conc.A [nmol/mL],dataset_III,
520.62893081761,155.8384647204307,A,O2 conc.A [nmol/mL],dataset_III,
520.7547169811321,156.131536506273,A,O2 conc.A [nmol/mL],dataset_III,
520.8805031446541,156.6277333291339,A,O2 conc.A [nmol/mL],dataset_III,
521.0062893081761,156.1470523857828,A,O2 conc.A [nmol/mL],dataset_III,
521.1320754716982,156.4753874221165,A,O2 conc.A [nmol/mL],dataset_III,
521.2578616352201,156.2699673763512,A,O2 conc.A [nmol/mL],dataset_III,
521.3836477987421,156.0880202562077,A,O2 conc.A [nmol/mL],dataset_III,
521.5094339622642,156.5900549628453,A,O2 conc.A [nmol/mL],dataset_III,
521.6352201257862,156.3933641682998,A,O2 conc.A [nmol/mL],dataset_III,
521.7610062893082,155.8021901869416,A,O2 conc.A [nmol/mL],dataset_III,
521.8867924528302,156.4928184999266,A,O2 conc.A [nmol/mL],dataset_III,
522.0125786163522,155.9560976987071,A,O2 conc.A [nmol/mL],dataset_III,
522.1383647798742,156.1726447080164,A,O2 conc.A [nmol/mL],dataset_III,
522.2641509433962,156.3764791722496,A,O2 conc.A [nmol/mL],dataset_III,
522.3899371069183,156.1268151488642,A,O2 conc.A [nmol/mL],dataset_III,
522.5157232704403,156.4738420751241,A,O2 conc.A [nmol/mL],dataset_III,
522.6415094339623,156.3767496235754,A,O2 conc.A [nmol/mL],dataset_III,
522.7672955974842,155.7845424030758,A,O2 conc.A [nmol/mL],dataset_III,
522.8930817610063,156.052980388864,A,O2 conc.A [nmol/mL],dataset_III,
523.0188679245283,156.2339349835786,A,O2 conc.A [nmol/mL],dataset_III,
523.1446540880503,156.0119945022851,A,O2 conc.A [nmol/mL],dataset_III,
523.2704402515724,156.0940026683739,A,O2 conc.A [nmol/mL],dataset_III,
523.3962264150944,156.3403456448892,A,O2 conc.A [nmol/mL],dataset_III,
523.5220125786163,156.2119223658387,A,O2 conc.A [nmol/mL],dataset_III,
523.6477987421383,155.8948999025085,A,O2 conc.A [nmol/mL],dataset_III,
523.7735849056604,156.1610338757689,A,O2 conc.A [nmol/mL],dataset_III,
523.8993710691824,155.9566424967907,A,O2 conc.A [nmol/mL],dataset_III,
524.0251572327044,155.7982394379033,A,O2 conc.A [nmol/mL],dataset_III,
524.1509433962265,155.8118511873574,A,O2 conc.A [nmol/mL],dataset_III,
524.2767295597484,156.1584316562862,A,O2 conc.A [nmol/mL],dataset_III,
524.4025157232704,156.0719919676715,A,O2 conc.A [nmol/mL],dataset_III,
524.5283018867924,156.0727059684747,A,O2 conc.A [nmol/mL],dataset_III,
524.6540880503145,155.7771233765389,A,O2 conc.A [nmol/mL],dataset_III,
524.7798742138365,156.0100208731891,A,O2 conc.A [nmol/mL],dataset_III,
524.9056603773585,155.7890389809353,A,O2 conc.A [nmol/mL],dataset_III,
525.0314465408806,155.8090600466754,A,O2 conc.A [nmol/mL],dataset_III,
525.1572327044025,155.9917044380723,A,O2 conc.A [nmol/mL],dataset_III,
525.2830188679245,155.6794661366512,A,O2 conc.A [nmol/mL],dataset_III,
525.4088050314465,156.1849581882937,A,O2 conc.A [nmol/mL],dataset_III,
525.5345911949686,156.6316897067503,A,O2 conc.A [nmol/mL],dataset_III,
525.6603773584906,156.1170024284447,A,O2 conc.A [nmol/mL],dataset_III,
525.7861635220125,155.7338984536735,A,O2 conc.A [nmol/mL],dataset_III,
525.9119496855346,155.9191554821455,A,O2 conc.A [nmol/mL],dataset_III,
526.0377358490566,155.59041999706,A,O2 conc.A [nmol/mL],dataset_III,
526.1635220125786,155.8772030099161,A,O2 conc.A [nmol/mL],dataset_III,
526.2893081761006,156.090763211427,A,O2 conc.A [nmol/mL],dataset_III,
526.4150943396227,156.1036085413889,A,O2 conc.A [nmol/mL],dataset_III,
526.5408805031446,155.6906542836983,A,O2 conc.A [nmol/mL],dataset_III,
526.6666666666666,156.0157040078658,A,O2 conc.A [nmol/mL],dataset_III,
526.7924528301887,156.2223472229827,A,O2 conc.A [nmol/mL],dataset_III,
526.9182389937107,156.3643457352453,A,O2 conc.A [nmol/mL],dataset_III,
527.0440251572327,155.742701740537,A,O2 conc.A [nmol/mL],dataset_III,
527.1698113207547,155.6941780804349,A,O2 conc.A [nmol/mL],dataset_III,
527.2955974842768,155.9161596729798,A,O2 conc.A [nmol/mL],dataset_III,
527.4213836477987,155.1628607848045,A,O2 conc.A [nmol/mL],dataset_III,
527.5471698113207,155.7544524499076,A,O2 conc.A [nmol/mL],dataset_III,
527.6729559748428,155.8117948301179,A,O2 conc.A [nmol/mL],dataset_III,
527.7987421383648,155.7570306978138,A,O2 conc.A [nmol/mL],dataset_III,
527.9245283018868,155.4682255099118,A,O2 conc.A [nmol/mL],dataset_III,
528.0503144654087,155.795133662276,A,O2 conc.A [nmol/mL],dataset_III,
528.1761006289308,155.6546969064522,A,O2 conc.A [nmol/mL],dataset_III,
528.3018867924528,156.03054744834,A,O2 conc.A [nmol/mL],dataset_III,
528.4276729559748,155.6038856016309,A,O2 conc.A [nmol/mL],dataset_III,
528.5534591194969,155.755245645809,A,O2 conc.A [nmol/mL],dataset_III,
528.6792452830189,155.7599225692341,A,O2 conc.A [nmol/mL],dataset_III,
528.8050314465409,155.9523800281108,A,O2 conc.A [nmol/mL],dataset_III,
528.930817610063,155.1663386449558,A,O2 conc.A [nmol/mL],dataset_III,
529.0566037735849,155.7099861833675,A,O2 conc.A [nmol/mL],dataset_III,
529.1823899371069,155.9773738269056,A,O2 conc.A [nmol/mL],dataset_III,
529.3081761006289,155.6893756025528,A,O2 conc.A [nmol/mL],dataset_III,
529.433962264151,155.3903910425362,A,O2 conc.A [nmol/mL],dataset_III,
529.559748427673,155.8461024495544,A,O2 conc.A [nmol/mL],dataset_III,
529.6855345911949,155.8409522552459,A,O2 conc.A [nmol/mL],dataset_III,
529.811320754717,155.6814858029738,A,O2 conc.A [nmol/mL],dataset_III,
529.937106918239,155.4514868464197,A,O2 conc.A [nmol/mL],dataset_III,
530.062893081761,155.5485946091417,A,O2 conc.A [nmol/mL],dataset_III,
530.188679245283,155.6476518905745,A,O2 conc.A [nmol/mL],dataset_III,
530.3144654088051,155.4995354261546,A,O2 conc.A [nmol/mL],dataset_III,
530.440251572327,155.2307016752915,A,O2 conc.A [nmol/mL],dataset_III,
530.566037735849,155.5107521849325,A,O2 conc.A [nmol/mL],dataset_III,
530.6918238993711,155.6799655233329,A,O2 conc.A [nmol/mL],dataset_III,
530.8176100628931,155.5609641124135,A,O2 conc.A [nmol/mL],dataset_III,
530.9433962264151,155.6611635417374,A,O2 conc.A [nmol/mL],dataset_III,
531.069182389937,155.6932988685483,A,O2 conc.A [nmol/mL],dataset_III,
531.1949685534591,155.8888558711842,A,O2 conc.A [nmol/mL],dataset_III,
531.3207547169811,156.2079956492416,A,O2 conc.A [nmol/mL],dataset_III,
531.4465408805031,155.8323119506958,A,O2 conc.A [nmol/mL],dataset_III,
531.5723270440252,155.2906127263126,A,O2 conc.A [nmol/mL],dataset_III,
531.6981132075472,154.9697862484098,A,O2 conc.A [nmol/mL],dataset_III,
531.8238993710692,155.6027345653536,A,O2 conc.A [nmol/mL],dataset_III,
531.9496855345913,155.636524838621,A,O2 conc.A [nmol/mL],dataset_III,
532.0754716981132,155.3205370256334,A,O2 conc.A [nmol/mL],dataset_III,
532.2012578616352,155.6713410086781,A,O2 conc.A [nmol/mL],dataset_III,
532.3270440251572,155.4039256996959,A,O2 conc.A [nmol/mL],dataset_III,
532.4528301886793,155.6886556521441,A,O2 conc.A [nmol/mL],dataset_III,
532.5786163522013,155.4989362979913,A,O2 conc.A [nmol/mL],dataset_III,
532.7044025157232,155.672009111201,A,O2 conc.A [nmol/mL],dataset_III,
532.8301886792453,155.129172287279,A,O2 conc.A [nmol/mL],dataset_III,
532.9559748427673,155.4476819893161,A,O2 conc.A [nmol/mL],dataset_III,
533.0817610062893,155.5124773287584,A,O2 conc.A [nmol/mL],dataset_III,
533.2075471698113,155.1857352713871,A,O2 conc.A [nmol/mL],dataset_III,
533.3333333333334,156.0048661395043,A,O2 conc.A [nmol/mL],dataset_III,
533.4591194968554,155.3914158442093,A,O2 conc.A [nmol/mL],dataset_III,
533.5849056603773,155.8664297517708,A,O2 conc.A [nmol/mL],dataset_III,
533.7106918238994,155.3451789190243,A,O2 conc.A [nmol/mL],dataset_III,
533.8364779874214,155.4460992752196,A,O2 conc.A [nmol/mL],dataset_III,
533.9622641509434,155.7918951643029,A,O2 conc.A [nmol/mL],dataset_III,
534.0880503144654,155.5642040199179,A,O2 conc.A [nmol/mL],dataset_III,
534.2138364779875,155.528588518519,A,O2 conc.A [nmol/mL],dataset_III,
534.3396226415094,155.5393884152761,A,O2 conc.A [nmol/mL],dataset_III,
534.4654088050314,155.1236907064574,A,O2 conc.A [nmol/mL],dataset_III,
534.5911949685535,155.3601694293937,A,O2 conc.A [nmol/mL],dataset_III,
534.7169811320755,155.2107740066184,A,O2 conc.A [nmol/mL],dataset_III,
534.8427672955975,155.4915664554529,A,O2 conc.A [nmol/mL],dataset_III,
534.9685534591194,155.298541132059,A,O2 conc.A [nmol/mL],dataset_III,
535.0943396226415,155.4158535065705,A,O2 conc.A [nmol/mL],dataset_III,
535.2201257861635,155.3998727684158,A,O2 conc.A [nmol/mL],dataset_III,
535.3459119496855,155.4024309352903,A,O2 conc.A [nmol/mL],dataset_III,
535.4716981132076,155.3951643733242,A,O2 conc.A [nmol/mL],dataset_III,
535.5974842767296,155.2330842494918,A,O2 conc.A [nmol/mL],dataset_III,
535.7232704402516,155.1250056994869,A,O2 conc.A [nmol/mL],dataset_III,
535.8490566037735,155.214744943329,A,O2 conc.A [nmol/mL],dataset_III,
535.9748427672956,155.6410462281196,A,O2 conc.A [nmol/mL],dataset_III,
536.1006289308176,155.4590297168662,A,O2 conc.A [nmol/mL],dataset_III,
536.2264150943396,155.5045557276892,A,O2 conc.A [nmol/mL],dataset_III,
536.3522012578617,155.6951364889086,A,O2 conc.A [nmol/mL],dataset_III,
536.4779874213837,155.0476143988305,A,O2 conc.A [nmol/mL],dataset_III,
536.6037735849056,155.4622878597855,A,O2 conc.A [nmol/mL],dataset_III,
536.7295597484276,155.0583588504057,A,O2 conc.A [nmol/mL],dataset_III,
536.8553459119497,155.2358718492809,A,O2 conc.A [nmol/mL],dataset_III,
536.9811320754717,155.4328425819816,A,O2 conc.A [nmol/mL],dataset_III,
537.1069182389937,155.7076965603645,A,O2 conc.A [nmol/mL],dataset_III,
537.2327044025158,155.1008966302615,A,O2 conc.A [nmol/mL],dataset_III,
537.3584905660377,155.2650664247818,A,O2 conc.A [nmol/mL],dataset_III,
537.4842767295597,155.570152311469,A,O2 conc.A [nmol/mL],dataset_III,
537.6100628930817,154.9009687029389,A,O2 conc.A [nmol/mL],dataset_III,
537.7358490566038,155.3562765837568,A,O2 conc.A [nmol/mL],dataset_III,
537.8616352201258,155.1810064397806,A,O2 conc.A [nmol/mL],dataset_III,
537.9874213836478,155.0299798568125,A,O2 conc.A [nmol/mL],dataset_III,
538.1132075471698,155.2793889277484,A,O2 conc.A [nmol/mL],dataset_III,
538.2389937106918,155.3837903097417,A,O2 conc.A [nmol/mL],dataset_III,
538.3647798742138,154.9993615259984,A,O2 conc.A [nmol/mL],dataset_III,
538.4905660377358,155.3147115343415,A,O2 conc.A [nmol/mL],dataset_III,
538.6163522012579,155.255384208588,A,O2 conc.A [nmol/mL],dataset_III,
538.7421383647799,154.8939160069881,A,O2 conc.A [nmol/mL],dataset_III,
538.8679245283018,155.5850501725296,A,O2 conc.A [nmol/mL],dataset_III,
538.9937106918239,155.4615002455554,A,O2 conc.A [nmol/mL],dataset_III,
539.1194968553459,154.9663705134339,A,O2 conc.A [nmol/mL],dataset_III,
539.2452830188679,155.0270221020292,A,O2 conc.A [nmol/mL],dataset_III,
539.37106918239,155.3587025034546,A,O2 conc.A [nmol/mL],dataset_III,
539.496855345912,155.0344728054799,A,O2 conc.A [nmol/mL],dataset_III,
539.622641509434,154.6907330383284,A,O2 conc.A [nmol/mL],dataset_III,
539.7484276729559,155.4052108400426,A,O2 conc.A [nmol/mL],dataset_III,
539.874213836478,155.1375132899938,A,O2 conc.A [nmol/mL],dataset_III,
540.0,155.6044020998424,A,O2 conc.A [nmol/mL],dataset_III,FCCP_2
540.125786163522,155.2093399362848,A,O2 conc.A [nmol/mL],dataset_III,
540.2515723270441,155.1600488651858,A,O2 conc.A [nmol/mL],dataset_III,
540.377358490566,155.8232534294736,A,O2 conc.A [nmol/mL],dataset_III,
540.503144654088,155.053989027409,A,O2 conc.A [nmol/mL],dataset_III,
540.62893081761,154.8513294765657,A,O2 conc.A [nmol/mL],dataset_III,
540.7547169811321,155.1389104400346,A,O2 conc.A [nmol/mL],dataset_III,
540.8805031446541,155.3578771982549,A,O2 conc.A [nmol/mL],dataset_III,
541.0062893081761,154.7749859645038,A,O2 conc.A [nmol/mL],dataset_III,
541.1320754716982,154.8315272453937,A,O2 conc.A [nmol/mL],dataset_III,
541.2578616352201,155.1633653099783,A,O2 conc.A [nmol/mL],dataset_III,
541.3836477987421,154.2439121906221,A,O2 conc.A [nmol/mL],dataset_III,
541.5094339622641,154.7624063677007,A,O2 conc.A [nmol/mL],dataset_III,
541.6352201257862,155.2267745369546,A,O2 conc.A [nmol/mL],dataset_III,
541.7610062893082,154.8735460119482,A,O2 conc.A [nmol/mL],dataset_III,
541.8867924528302,154.6059376756459,A,O2 conc.A [nmol/mL],dataset_III,
542.0125786163522,155.4862775884296,A,O2 conc.A [nmol/mL],dataset_III,
542.1383647798742,154.6445795921396,A,O2 conc.A [nmol/mL],dataset_III,
542.2641509433962,154.8586994449855,A,O2 conc.A [nmol/mL],dataset_III,
542.3899371069182,154.8886853998023,A,O2 conc.A [nmol/mL],dataset_III,
542.5157232704403,154.9949818086507,A,O2 conc.A [nmol/mL],dataset_III,
542.6415094339623,154.8741468378436,A,O2 conc.A [nmol/mL],dataset_III,
542.7672955974842,154.9386092913101,A,O2 conc.A [nmol/mL],dataset_III,
542.8930817610063,154.9655516278023,A,O2 conc.A [nmol/mL],dataset_III,
543.0188679245283,154.9218362925706,A,O2 conc.A [nmol/mL],dataset_III,
543.1446540880503,154.9591512713118,A,O2 conc.A [nmol/mL],dataset_III,
543.2704402515724,154.3334287952081,A,O2 conc.A [nmol/mL],dataset_III,
543.3962264150944,155.0307537922752,A,O2 conc.A [nmol/mL],dataset_III,
543.5220125786163,154.5617008386566,A,O2 conc.A [nmol/mL],dataset_III,
543.6477987421383,154.3634810257135,A,O2 conc.A [nmol/mL],dataset_III,
543.7735849056604,155.2428067676545,A,O2 conc.A [nmol/mL],dataset_III,
543.8993710691824,154.5684183541947,A,O2 conc.A [nmol/mL],dataset_III,
544.0251572327044,154.9270918292083,A,O2 conc.A [nmol/mL],dataset_III,
544.1509433962265,154.6813115557516,A,O2 conc.A [nmol/mL],dataset_III,
544.2767295597484,154.6971627447315,A,O2 conc.A [nmol/mL],dataset_III,
544.4025157232704,154.9800203587196,A,O2 conc.A [nmol/mL],dataset_III,
544.5283018867924,154.5893777916552,A,O2 conc.A [nmol/mL],dataset_III,
544.6540880503145,154.9369299625003,A,O2 conc.A [nmol/mL],dataset_III,
544.7798742138365,154.9312618725257,A,O2 conc.A [nmol/mL],dataset_III,
544.9056603773585,155.1195280897026,A,O2 conc.A [nmol/mL],dataset_III,
545.0314465408806,154.7366901620937,A,O2 conc.A [nmol/mL],dataset_III,
545.1572327044025,155.0747163851145,A,O2 conc.A [nmol/mL],dataset_III,
545.2830188679245,155.235571851881,A,O2 conc.A [nmol/mL],dataset_III,
545.4088050314465,155.1943960976496,A,O2 conc.A [nmol/mL],dataset_III,
545.5345911949686,154.9365721190786,A,O2 conc.A [nmol/mL],dataset_III,
545.6603773584906,154.8946717497471,A,O2 conc.A [nmol/mL],dataset_III,
545.7861635220125,155.487071322219,A,O2 conc.A [nmol/mL],dataset_III,
545.9119496855346,155.3250789113921,A,O2 conc.A [nmol/mL],dataset_III,
546.0377358490566,154.5677079388996,A,O2 conc.A [nmol/mL],dataset_III,
546.1635220125786,154.9825918560013,A,O2 conc.A [nmol/mL],dataset_III,
546.2893081761006,154.8945067409153,A,O2 conc.A [nmol/mL],dataset_III,
546.4150943396227,154.7544111333965,A,O2 conc.A [nmol/mL],dataset_III,
546.5408805031446,154.7669996770218,A,O2 conc.A [nmol/mL],dataset_III,
546.6666666666666,154.8429452146151,A,O2 conc.A [nmol/mL],dataset_III,
546.7924528301887,154.9476658895709,A,O2 conc.A [nmol/mL],dataset_III,
546.9182389937107,154.7603460693131,A,O2 conc.A [nmol/mL],dataset_III,
547.0440251572327,154.7829293663168,A,O2 conc.A [nmol/mL],dataset_III,
547.1698113207547,155.0383433502959,A,O2 conc.A [nmol/mL],dataset_III,
547.2955974842768,154.7620656671992,A,O2 conc.A [nmol/mL],dataset_III,
547.4213836477987,154.8112185620436,A,O2 conc.A [nmol/mL],dataset_III,
547.5471698113207,154.9148478019159,A,O2 conc.A [nmol/mL],dataset_III,
547.6729559748428,155.0679332190161,A,O2 conc.A [nmol/mL],dataset_III,
547.7987421383648,154.9587051857988,A,O2 conc.A [nmol/mL],dataset_III,
547.9245283018868,154.7385760300727,A,O2 conc.A [nmol/mL],dataset_III,
548.0503144654089,154.688553484459,A,O2 conc.A [nmol/mL],dataset_III,
548.1761006289308,154.3230260553336,A,O2 conc.A [nmol/mL],dataset_III,
548.3018867924528,154.694269914462,A,O2 conc.A [nmol/mL],dataset_III,
548.4276729559748,154.3542891669729,A,O2 conc.A [nmol/mL],dataset_III,
548.5534591194969,154.3498990750633,A,O2 conc.A [nmol/mL],dataset_III,
